datetime,u_component_of_wind_10m,v_component_of_wind_10m,wind_speed,wind_direction_deg,wind_direction_cardinal
2024-03-07 17:00:00,-2.1333465576171875,-0.805419921875,2.2803220793234966,69.31656023608599,E
2024-03-07 18:00:00,-2.204559326171875,-0.7687835693359375,2.3347612295676607,70.77509149028407,E
2024-03-07 19:00:00,-2.0323638916015625,-0.295684814453125,2.053760574503276,81.72222300744707,E
2024-03-07 20:00:00,-1.9249725341796875,-0.023406982421875,1.9251148392166806,89.30333800201272,E
2024-03-07 21:00:00,-1.76397705078125,-0.0132904052734375,1.7640271172958903,89.56832220608482,E
2024-03-07 22:00:00,-1.676025390625,-0.1992034912109375,1.6878220110338382,83.22192478298066,E
2024-03-07 23:00:00,-1.478118896484375,-0.389434814453125,1.5285597622770024,75.23990175351783,E
2024-03-08 00:00:00,-1.32000732421875,-0.461517333984375,1.3983624657288214,70.7287191406361,E
2024-03-08 01:00:00,-1.146392822265625,-0.4105987548828125,1.2177059745494645,70.29421028057635,E
2024-03-08 02:00:00,-1.0479736328125,-0.4573974609375,1.1434426843275969,66.42070689840426,NE
2024-03-08 03:00:00,-0.9073944091796875,-0.4189910888671875,0.9994589268002291,65.21477886867282,NE
2024-03-08 04:00:00,-0.8303680419921875,-0.351226806640625,0.9015937859506965,67.0727426435425,NE
2024-03-08 05:00:00,-0.798370361328125,-0.2551727294921875,0.8381577153040435,72.27523717469448,E
2024-03-08 06:00:00,-0.7401885986328125,-0.0453643798828125,0.7415774325774477,86.49286614598465,E
2024-03-08 07:00:00,-0.1134185791015625,0.1020050048828125,0.15254112595152822,131.96719017879747,SE
2024-03-08 08:00:00,0.03082275390625,0.3305816650390625,0.3320154806908319,185.32674047743626,S
2024-03-08 09:00:00,0.1494598388671875,0.3856353759765625,0.4135854042864549,201.1847249345452,S
2024-03-08 10:00:00,-0.147216796875,0.4928741455078125,0.5143906186860248,163.36961733048523,S
2024-03-08 11:00:00,-0.37286376953125,0.4678459167480469,0.5982534516798658,141.4458605512978,SE
2024-03-08 12:00:00,-0.478485107421875,0.4550046920776367,0.6602857471104372,133.559121821633,SE
